row_id,reactant_name,product_name,yield (%),temperature (℃),pressure (MPa),time (h),catalyst_1_name,catalyst_1_loading_mol%,catalyst_2_name,catalyst_2_loading_mol%,catalyst_3_name,catalyst_3_loading_mol%,catalyst_4_name,catalyst_4_loading_mol%,reagent_1_name,reagent_2_name,solvent_1,solvent_2,solvent_3,solvent_4,reference,publication_year,extraction_status,catalyst_system_type,all_solvents_normalized
99,Styrene oxide,"4-phenyl-1,3-dioxolan-2-one",96.0,50.0,0.10133,6.0,tetrabutylammonium bromide,,,,,,,,,,acetonitrile,,,,"Electrochemical reaction Buckley, Benjamin R.; Patel, Anish P.; Wijayantha, K. G. Upul; Synlett; vol. 25; nb. 2; (2014); p. 197 - 200; Art.No: ST-2013-D0882-L",2014,valid,ionic_liquid,acetonitrile
101,Styrene oxide,"4-phenyl-1,3-dioxolan-2-one",96.4,120.0,3.00005,1.0,tetrabutylammonium bromide,,,,,,,,,,,,,,"Xie, Yong; Wang, Ting-Ting; Yang, Rui-Xia; Huang, Nian-Yu; Zou, Kun; Deng, Wei-Qiao; ChemSusChem; vol. 7; nb. 8; (2014); p. 2110 - 2114",2014,valid,ionic_liquid,
102,Styrene oxide,"4-phenyl-1,3-dioxolan-2-one",96.0,50.0,0.10133,6.0,tetrabutylammonium bromide,,,,,,,,,,acetonitrile,,,,"Electrochemical reaction, Reagent/catalyst Buckley, Benjamin R.; Patel, Anish P.; Wijayantha, K. G. Upul; RSC Advances; vol. 4; nb. 102; (2014); p. 58581 - 58590",2014,valid,ionic_liquid,acetonitrile
104,Styrene oxide,"4-phenyl-1,3-dioxolan-2-one",96.0,100.0,0.1,18.0,tetrabutylammonium bromide,,,,,,,,,,THF,,,,"Inert atmosphere Xu, Ya; Yuan, Dan; Wang, Yaorong; Yao, Yingming; Dalton Transactions; vol. 46; nb. 18; (2017); p. 5848 - 5855",2017,valid,ionic_liquid,THF
105,Styrene oxide,"4-phenyl-1,3-dioxolan-2-one",96.0,25.0,0.10133,24.0,(triphenylphosphoranylidene)acetaldehyde,,Jacobsen Co-salen,,salen,,,,,,无溶剂,,,,"Mechanism, Reagent/catalyst Zhou, Feng; Xie, Shi-Liang; Gao, Xiao-Tong; Zhang, Rong; Wang, Cui-Hong; Yin, Guang-Qiang; Zhou, Jian; Green Chemistry; vol. 19; nb. 16; (2017); p. 3908 - 3915",2017,valid,unknown,无溶剂
107,Styrene oxide,"4-phenyl-1,3-dioxolan-2-one",96.0,120.0,1.80003,6.0,tetrabutylammonium bromide,,,,,,,,,,DMF,,,,"Catalytic behavior, Reagent/catalyst, Temperature Senthilkumar; Maru, Minaxi S.; Somani; Bajaj; Neogi, Subhadip; Dalton Transactions; vol. 47; nb. 2; (2018); p. 418 - 428",2018,valid,ionic_liquid,DMF
108,Styrene oxide,"4-phenyl-1,3-dioxolan-2-one",96.0,120.0,1.01332,1.0,tetrabutylammonium bromide,,,,,,,,,,,,,,"Temperature, Pressure, Reagent/catalyst Wang, Li; Xu, Cong; Han, Qingxin; Tang, Xiaoliang; Zhou, Panpan; Zhang, Ruilian; Gao, Guoshu; Xu, Ben‐ hua; Qin, Wenwu; Liu, Weisheng; Chemical Communications; vol. 54; nb. 18; (2018); p. 2212 - 2215",2018,valid,ionic_liquid,
109,Styrene oxide,"4-phenyl-1,3-dioxolan-2-one",96.0,120.0,3.00005,5.0,tetrabutylammonium bromide,,,,,,,,,,,,,,"Wang, Wenlong; Li, Cunyao; Jin, Jutao; Yan, Li; Ding, Yunjie; Dalton Transactions; vol. 47; nb. 37; (2018); p. 13135 - 13141",2018,valid,ionic_liquid,
110,Styrene oxide,"4-phenyl-1,3-dioxolan-2-one",96.0,110.0,0.10133,24.0,imidazolium bromide,,,,,,,,,,,,,,"Byun, Jeehye; Zhang, Kai A. I.; ChemCatChem; vol. 10; nb. 20; (2018); p. 4610 - 4616",2018,valid,ionic_liquid,
111,Styrene oxide,"4-phenyl-1,3-dioxolan-2-one",96.0,90.0,0.10133,10.0,octyl-(2-hydroxyethyl)-dimethylammonium bromide,,,,,,,,,,,,,,Re‐ agent/catalyst PatentUNIV HENAN NORMAL; HENAN NORMAL UNIVERSITYHenan Normal University; CN108707132; (2018); (A) EnglishHENAN NORMAL UNIVERSITY,2018,valid,unknown,
112,Styrene oxide,"4-phenyl-1,3-dioxolan-2-one",96.0,150.0,2.00003,0.03,tetrabutylammonium bromide,,,,,,,,,,,,,,"Flow reac‐ tor, Catalytic behavior Li, Ming-Ran; Zhang, Ming-Chao; Yue, Tian-Jun; Lu, Xiao-Bing; Ren, Wei-Min; RSC Advances; vol. 8; nb. 68; (2018); p. 39182 - 39186",2018,valid,ionic_liquid,
113,Styrene oxide,"4-phenyl-1,3-dioxolan-2-one",96.0,100.0,0.1,2.0,pyridine,,,,,,,,,,无溶剂,,,,"Temperature, chemoselective reaction Khaligh, Nader Ghaffari; Mihankhah, Taraneh; Johan, Mohd Rafie; Heteroatom Chemistry; vol. 29; nb. 4; (2018); Art.No: E21440",2018,valid,organic_base,无溶剂
114,Styrene oxide,"4-phenyl-1,3-dioxolan-2-one",96.0,90.0,0.60001,1.0,imidazolium,,,,,,,,,,无溶剂,,,,"Green chemistry, Catalytic behavior Jin, Tan; Dong, Fang; Liu, Yang; Hu, Yu Lin; New Journal of Chemistry; vol. 43; nb. 6; (2019); p. 2583 - 2590",2019,valid,ionic_liquid,无溶剂
116,Styrene oxide,"4-phenyl-1,3-dioxolan-2-one",96.0,110.0,1.00001,4.0,tetrabutylammonium bromide,,tetraethylammonium bromide,,,,,,,,water,chloroform,,,"Temperature, Reagent/catalyst PatentUNIV ZHENGZHOU LIGHT IND; ZHENGZHOU UNIVERSITY OF LIGHT INDUSTRYZhengzhou University of Light Industry; CN109678838; (2019); (A) EnglishZHENGZHOU UNIVERSITY OF LIGHT INDUSTRY",2019,valid,ionic_liquid,water; chloroform
117,Styrene oxide,"4-phenyl-1,3-dioxolan-2-one",96.0,45.0,0.50001,10.0,tetrabutylammonium bromide,,,,,,,,,,,,,,"Xue, Yun-Shan; Cheng, Wei-Wei; Luo, Xi-Ming; Cao, Jia-Peng; Xu, Yan; Inorganic Chemistry; vol. 58; nb. 19; (2019); p. 13058 - 13065",2019,valid,ionic_liquid,
119,Styrene oxide,"4-phenyl-1,3-dioxolan-2-one",96.0,80.0,0.10133,24.0,tetra-(n-butyl)ammonium iodide,,,,,,,,,,无溶剂,,,,"Temperature, Time, Reagent/catalyst Fanjul-Mosteirín, Noé;Martín, Judith;Valdés, Carlos;Concellón, Carmen;Del Amo, Vicente; Organic Letters; vol. 22; nb. 17; (2020); p. 6988 - 6992",2020,valid,unknown,无溶剂
120,Styrene oxide,"4-phenyl-1,3-dioxolan-2-one",96.0,100.0,0.70001,8.0,tetrabutylammonium bromide,,,,,,,,,,,,,,"Reagent/catalyst, Pressure, Temperature Khalifeh, Reza; Zarei, Zeinab; Rajabzadeh, Maryam; New Journal of Chemistry; vol. 45; nb. 2; (2021); p. 810 - 820",2021,valid,ionic_liquid,
121,Styrene oxide,"4-phenyl-1,3-dioxolan-2-one",96.0,80.0,0.30001,2.0,tetrabutylammonium bromide,,,,,,,,,,无溶剂,,,,"Reagent/catalyst, Temperature, Pressure, Time Taghavi, Faezeh; Khojastehnezhad, Amir; Khalifeh, Reza; Rajabzadeh, Maryam; Rezaei, Fahimeh; Abnous, Khalil; Taghdisi, Seyed Mohammad; New Journal of Chemistry; vol. 45; nb. 34; (2021); p. 15405 - 15414",2021,valid,ionic_liquid,无溶剂
122,Styrene oxide,"4-phenyl-1,3-dioxolan-2-one",96.0,60.0,0.10133,10.0,tetrabutylammonium bromide,,,,,,,,,,无溶剂,,,,"Temperature Zhang, Tao;Chen, Hongtai;Liu, Shurong;Lv, Hongxiao;Zhang, Xiutang;Li, Qiaoling; ACS Catalysis; vol. 11; nb. 24; (2021); p. 14916 - 14925",2021,valid,ionic_liquid,无溶剂
123,Styrene oxide,"4-phenyl-1,3-dioxolan-2-one",96.0,120.0,1.00001,2.0,tetrabutylammonium bromide,,,,,,,,,,,,,,"Reagent/catalyst, Temperature, Pressure Shi, Lifeng;Qi, Mixiang;Han, Lehua;Liang, Wenya;Kirillov, Alexander M.;Dou, Wei;Liu, Weisheng;Yang, Lizi; Inorganic Chemistry; vol. 64; nb. 10; (2025); p. 5086 - 5097",2025,valid,ionic_liquid,
125,Styrene oxide,"4-phenyl-1,3-dioxolan-2-one",96.8,140.0,1.00001,10.0,imidazolium bromide,,,,,,,,,,,,,,"Temperature, Pressure Zhao, Yang;Tang, Pengyu;Zhang, Wenting;Tang, Duihai;Xin, Shigang;Zhao, Zhen; Journal of Solid State Chem‐ istry; vol. 352; (2025); Art.No: 125600",2025,valid,ionic_liquid,
126,Styrene oxide,"4-phenyl-1,3-dioxolan-2-one",96.3,70.0,,16.0,tetrabutylammonium bromide,,,,,,,,,,,,,,"With tetrabutylammomium bromide, C H N O  (2-)12 6 6 4 *Cd(2+)*6H2O, Time= 16h, T= 70 °C Wang, Yu-Jie;Deng, Meng-Qiang;Ma, Xiao-Shuai;Dong, Qing;Jin, Wen-Qi;Zhang, Huan;Li, Peng;Gao, Wei;Li, Ji-Yang;Zhang, Xiu-Mei; Journal of Molecular Structure; vol. 1351; (2026); Art.No: 144231",2026,valid,ionic_liquid,
127,Styrene oxide,"4-phenyl-1,3-dioxolan-2-one",96.0,80.0,0.1,18.0,tetra-(n-butyl)ammonium iodide,,pyridine,,,,,,,,无溶剂,,,,"Temperature, Reagent/catalyst Mishra, Veenu;Kediya, Siddhi;Goud, Devender;Deka, Diku Raj;Chakraborty, Subhajit;Peter, Sebastian C.; Chemical Science; (2025)",2025,valid,organic_base,无溶剂
128,Styrene oxide,"4-phenyl-1,3-dioxolan-2-one",96.0,70.0,0.1,6.0,tetrabutylammonium bromide,,,,,,,,,,无溶剂,,,,"Catalytic behavior, Reagent/catalyst, Temperature Jana, Narayan Ch.;Jagli?i?, Zvonko;Kotrle, Kamil;Herchel, Radovan;Panja, Anangamohan; Inorganic Chemis‐ try; vol. 64; nb. 37; (2025); p. 19094 - 19112",2025,valid,ionic_liquid,无溶剂
130,Styrene oxide,"4-phenyl-1,3-dioxolan-2-one",95.0,90.0,6.00009,7.0,potassium iodide,,,,,,,,,,,,,,"Song, Jinliang; Zhang, Binbin; Jiang, Tao; Yang, Guanying; Han, Buxing; Frontiers of Chemistry in China; vol. 6; nb. 1; (2011); p. 21 - 30",2011,valid,metal_halide,
131,Styrene oxide,"4-phenyl-1,3-dioxolan-2-one",95.0,80.0,0.101325,24.0,imidazolium chloride,,zinc dibromide,,imidazolium,,,,,,,,,,"With potassium carbonate, zinc dibromide, 1,3-bis[2,6-diisopropylphenyl]imidazolium chloride in dimethyl sulfoxide, Time= 24h, T= 80 °C , Inert atmosphere Liu, Xiang; Cao, Changsheng; Li, Yunfei; Guan, Pei; Yang, Longguang; Shi, Yanhui; Synlett; vol. 23; nb. 9; (2012); p. 1343 - 1348",2012,valid,mixed_system,
132,Styrene oxide,"4-phenyl-1,3-dioxolan-2-one",95.0,90.0,0.50001,2.0,tri-n-butyl(2-hydroxyethyl)ammonium iodide,,,,,,,,,,无溶剂,,,,"Auto‐ clave, Temperature, Pressure Büttner, Hendrik; Lau, Kornelia; Spannenberg, Anke; Werner, Thomas; ChemCatChem; vol. 7; nb. 3; (2015); p. 459 - 467",2015,valid,ionic_liquid,无溶剂
133,Styrene oxide,"4-phenyl-1,3-dioxolan-2-one",95.0,60.0,0.101325,24.0,tetra-(n-butyl)ammonium iodide,,pyridine,,tetrabutylammonium iodide,,,,,,ethyl acetate,hexane,,,"4-Phenyl-1,3-dioxolan-2-one In a 5 mL Schlenk flask, styrene oxide (5 mmol, 0.60 g), 3-hydroxypyridine (0.25 mmol, 0.024 g) and TBAI (0.25 mmol, 0.092 g) were stirred at 60 oC for 24 h under an atmosphere of CO2 (balloon). The crude product was purified by column chromatography (hexane : ethyl acetate = 2 : 1) to afford the desired cyclic carbonate 0.78 g (yield: 95.0%) as a white solid. 1H NMR (500 MHz, CDCl3): 7.44-7.38 (m, 3H), 7.36-7.34 (m, 2H), 5.68-5.65 (m, 1H), 4.80-4.77 (m, 1H), 4.33-4.29 (m, 1H). 13C NMR (125 MHz, CDCl3): 155.1, 135.8, 129.7, 129.2, 120.0, 77.6, 71.2. Mp 50-52 o C.3 With 3-HYDROXYPYRIDINE, tetra-(n-butyl)ammonium iodide, Time= 24h, T= 60 °C , Schlenk technique Wang, Xiangyong; Wang, Lin; Zhao, Yingying; Kodama, Koichi; Hirose, Takuji; Tetrahedron; vol. 73; nb. 8; (2017); p. 1190 - 1195",2017,valid,mixed_system,ethyl acetate; hexane
135,Styrene oxide,"4-phenyl-1,3-dioxolan-2-one",95.0,110.0,1.10002,4.0,potassium iodide,,,,,,,,,,,,,,"Ravi, Seenu; Kang, Dong Heon; Roshan, Roshith; Tharun, Jose; Kathalikkattil, Amal Cherian; Park, Dae Won; Catalysis science and technology; vol. 5; nb. 3; (2015); p. 1580 - 1587",2015,valid,metal_halide,
137,Styrene oxide,"4-phenyl-1,3-dioxolan-2-one",95.0,80.0,3.00005,5.0,zinc diiodide,,,,,,,,,,ethyl acetate,,,,"Catalytic behavior, Reagent/catalyst, Temperature, Pressure Yang, Chaokun; Liu, Mengshuai; Zhang, Jiaxu; Wang, Xin; Jiang, Yichen; Sun, Jianmin; Molecular catalysis; vol. 450; (2018); p. 39 - 45",2018,valid,metal_halide,ethyl acetate
138,Styrene oxide,"4-phenyl-1,3-dioxolan-2-one",95.0,60.0,,,1-methyl-3-(3-phenylthioureido)pyridinium iodide,,tetra-(n-butyl)ammonium iodide,,pyridinium,,,,,,,,,,"With 1-methyl-3-(3-phenylthioureido)pyridinium iodide, tetra-(n-butyl)ammonium iodide, T= 60 °C , Sealed tube, Re‐ agent/catalyst Fan, Yang; Tiffner, Maximilian; Sch?rgenhumer, Johannes; Robiette, Rapha?l; Waser, Mario; Kass, Steven R.; Journal of Organic Chemistry; vol. 83; nb. 17; (2018); p. 9991 - 10000",2018,valid,ionic_liquid,
139,Styrene oxide,"4-phenyl-1,3-dioxolan-2-one",95.0,120.0,1.00001,1.0,tetrabutylammonium bromide,,,,,,,,,,无溶剂,,,,"Catalytic behavior, Mechanism, Temperature, Reagent/catalyst, Concentration, Time, Pressure Wang, Gang; Xu, Cong; Wang, Li; Liu, Weisheng; Dalton Transactions; vol. 47; nb. 36; (2018); p. 12711 - 12717",2018,valid,ionic_liquid,无溶剂
140,Styrene oxide,"4-phenyl-1,3-dioxolan-2-one",95.0,50.0,1.70003,12.0,tetra-(n-butyl)ammonium iodide,,,,,,,,,,无溶剂,,,,"Reagent/catalyst, Temperature Takaishi, Kazuto; Nath, Bikash Dev; Yamada, Yuya; Kosugi, Hiroyasu; Ema, Tadashi; Angewandte Chemie - International Edition; vol. 58; nb. 29; (2019); p. 9984 - 9988; Angew. Chem.; vol. 131; nb. 29; (2019); p. 10089 - 10093,5",2019,valid,unknown,无溶剂
141,Styrene oxide,"4-phenyl-1,3-dioxolan-2-one",95.1,120.0,1.00001,10.0,potassium iodide,,,,,,,,,,,,,,Enzymatic reaction PatentUNIV WUHAN SCIENCE and TECH; WUHAN UNIVERSITY OF SCIENCE AND TECHNOLOGYWuhan Uni‐ versity of Science and Technology; CN110003162; (2019); (A) EnglishWUHAN UNIVERSITY OF SCIENCE AND TECHNOLOGY,2019,valid,metal_halide,
142,Styrene oxide,"4-phenyl-1,3-dioxolan-2-one",95.0,90.0,0.25,9.0,tetrabutylammonium bromide,,,,,,,,,,,,,,"Hussain, Md. Waseem;Bhardwaj, Vipin;Giri, Arkaprabha;Chande, Ajit;Patra, Abhijit; Chemical Science; vol. 11; nb. 30; (2020); p. 7910 - 7920",2020,valid,ionic_liquid,
145,Styrene oxide,"4-phenyl-1,3-dioxolan-2-one",95.0,60.0,0.2,6.0,tetrabutylammonium bromide,,,,,,,,,,,,,,"Cata‐ lytic behavior, Time Jiang, Xiaolin;Zhang, Liguang;Jiang, Shenglong;Sun, Liwei;Zou, Yaru;Li, Yuehui; Applied Catalysis A: Gener‐ al; vol. 695; (2025); Art.No: 120170",2025,valid,ionic_liquid,
146,Styrene oxide,"4-phenyl-1,3-dioxolan-2-one",95.0,80.0,0.10133,12.0,tetrabutylammonium bromide,,,,,,,,,,acetonitrile,,,,"Tem‐ perature, Solvent Heydari, Neda;Bikas, Rahman;Lis, Tadeusz; RSC Advances; vol. 15; nb. 8; (2025); p. 5977 - 5988",2025,valid,ionic_liquid,acetonitrile
148,Styrene oxide,"4-phenyl-1,3-dioxolan-2-one",95.0,80.0,0.25,2.0,ethylpyridinium bromide,,,,,,,,,,无溶剂,,,,"Autoclave, Catalytic behavior, Reagent/catalyst, Temperature, Time Torabi, Saeed;Ghafari Tirabadi, Golnoosh;Nazeri, Mohammad Taghi;Shaabani, Ahmad; Journal of Physics and Chemistry of Solids; vol. 211; (2026); Art.No: 113481",2026,valid,unknown,无溶剂
149,Styrene oxide,"4-phenyl-1,3-dioxolan-2-one",95.0,80.0,0.1,12.0,potassium iodide,,,,,,,,,,acetonitrile,,,,"Reagent/catalyst, Pressure Xu, Li-Feng;Xie, Wen-Jun;Chen, Shan-Shan;Terent'ev, Alexander O.;Li, Hong-Ru;He, Liang-Nian; Green Chemistry; vol. 28; nb. 7; (2026); p. 3279 - 3285",2026,valid,metal_halide,acetonitrile
150,Styrene oxide,"4-phenyl-1,3-dioxolan-2-one",95.0,20.0,,12.0,tetrabutylammonium bromide,,,,,,,,,,,,,,"With tetrabutylammomium bromide, cerium(IV) bis(phenylphosphonate) in polyethylene glycol, Time= 12h, T= 20 °C , Irradiation, Catalytic behavior, Reagent/catalyst, Solvent Banerjee, Soumalya;Sarkar, Soumita;Ali, Sk Afsar;Sarkar, Sunny;Rasool, Anjumun;Dar, Manzoor Ahmad;Da‐ lapati, Sasanka;Patra, Astam K.; Dalton Transactions; vol. 55; nb. 5; (2026); p. 2167 - 2180",2026,valid,ionic_liquid,
151,Styrene oxide,"4-phenyl-1,3-dioxolan-2-one",94.0,120.0,,1.0,tetrabutylammonium bromide,,nickel(II) chloride,,triphenylphosphine,,,,,,,,,,"With tetrabutylammomium bromide, triphenylphosphine, zinc, bis(triphenylphosphine)nickel(II) chloride, Time= 1h, T= 120 °C Li, Fuwei; Xia, Chungu; Xu, Liwen; Sun, Wei; Chen, Gexin; Chemical Communications; nb. 16; (2003); p. 2042 - 2043",2003,valid,mixed_system,
152,Styrene oxide,"4-phenyl-1,3-dioxolan-2-one",94.0,80.0,1.50002,2.0,1-methyl-1-N-propylpyrrolidinium bromide,,pyridine,,,,,,,,,,,,"Wong, Wing-Leung; Cheung, Kwong-Chak; Chan, Pak-Ho; Zhou, Zhong-Yuan; Lee, Kam-Han; Wong, Kwok- Yin; Chemical Communications; nb. 21; (2007); p. 2175 - 2177",2007,valid,organic_base,
153,Styrene oxide,"4-phenyl-1,3-dioxolan-2-one",94.0,120.0,3.00005,4.0,pyridine,,,,,,,,,,dichloromethane,,,,"Lu, Jinni; Toy, Patrick H.; Synlett; nb. 5; (2011); p. 659 - 662; Art.No: W19910ST",2011,valid,organic_base,dichloromethane
154,Styrene oxide,"4-phenyl-1,3-dioxolan-2-one",94.0,50.0,2.00003,4.5,tetrabutylammonium bromide,,,,,,,,,,,,,,"Pressure, Reagent/catalyst, Temperature, Time Kumar, Subodh; Jain, Suman L.; Sain, Bir; Catalysis Today; vol. 198; nb. 1; (2012); p. 204 - 208",2012,valid,ionic_liquid,
155,Styrene oxide,"4-phenyl-1,3-dioxolan-2-one",94.0,105.0,0.10133,4.0,tetrabutylammonium bromide,,,,,,,,,,methanol,,,,"Schlenk techni‐ que, Inert atmosphere, Catalytic behavior, Reagent/catalyst, Temperature, Time Vignesh Babu, Heeralal; Muralidharan, Krishnamurthi; Dalton Transactions; vol. 42; nb. 4; (2013); p. 1238 - 1248",2013,valid,ionic_liquid,methanol
156,Styrene oxide,"4-phenyl-1,3-dioxolan-2-one",94.0,80.0,0.10133,10.0,"1,8-diazabicyclo[5.4.0]undec-7-ene",,zinc dibromide,,,,,,,,,,,,"Catalytic behavior, Solvent, Reagent/catalyst, Temperature Seo, Ue Ryung; Chung, Young Keun; Advanced Synthesis and Catalysis; vol. 356; nb. 9; (2014); p. 1955 - 1961",2014,valid,metal_halide,
157,Styrene oxide,"4-phenyl-1,3-dioxolan-2-one",94.0,100.0,0.40533,24.0,DABCO,,,,,,,,,,,,,,"Catalytic behavior, Reagent/catalyst, Time, Temperature, Pressure Hajipour, Abdol R.; Heidari, Yasaman; Kozehgary, Gholamreza; RSC Advances; vol. 5; nb. 29; (2015); p. 22373 -22379",2015,valid,mixed_system,
159,Styrene oxide,"4-phenyl-1,3-dioxolan-2-one",94.0,110.0,1.50002,3.0,imidazolium,,,,,,,,,,water,toluene,hexane,,"Au‐ toclave Liu, Mengshuai; Liang, Lin; Liang, Tao; Lin, Xiaoli; Shi, Lei; Wang, Fangxiao; Sun, Jianmin; Journal of Molecu‐ lar Catalysis A: Chemical; vol. 408; (2015); p. 242 - 249; Art.No: 9583",2015,valid,ionic_liquid,water; toluene; hexane
161,Styrene oxide,"4-phenyl-1,3-dioxolan-2-one",94.0,80.0,3.50005,8.0,tetrabutylammonium bromide,,,,,,,,,,,,,,"Reagent/catalyst Mandal, Mrinmay; Chakraborty, Debashis; Journal of Polymer Science, Part A: Polymer Chemistry; vol. 54; nb. 6; (2016); p. 809 - 824",2016,valid,ionic_liquid,
164,Styrene oxide,"4-phenyl-1,3-dioxolan-2-one",94.0,60.0,0.10133,8.0,tetrabutylammonium bromide,,,,,,,,,,无溶剂,,,,"Catalyt‐ ic behavior, Reagent/catalyst, Temperature, Time Tiffner, Maximilian; Gonglach, Sabrina; Haas, Michael; Sch?fberger, Wolfgang; Waser, Mario; Chemistry - An Asian Journal; vol. 12; nb. 10; (2017); p. 1048 - 1051",2017,valid,ionic_liquid,无溶剂
165,Styrene oxide,"4-phenyl-1,3-dioxolan-2-one",94.0,90.0,0.1,3.0,imidazolium bromide,,imidazolium,,,,,,,,,,,,"Inert at‐ mosphere Ji, Liangzheng; Luo, Zhoujie; Zhang, Yongya; Wang, Rong; Ji, Yayan; Xia, Fei; Gao, Guohua; Molecular cataly‐ sis; vol. 446; (2018); p. 124 - 130",2018,valid,ionic_liquid,
167,Styrene oxide,"4-phenyl-1,3-dioxolan-2-one",94.6,100.0,2.00003,24.0,tetrabutylammonium bromide,,,,,,,,,,无溶剂,,,,"Cho, Kyoungil; Lee, Sang Moon; Kim, Hae Jin; Ko, Yoon-Joo; Kang, Eun Joo; Son, Seung Uk; Chemistry - A European Journal; vol. 26; nb. 4; (2020); p. 788 - 794",2020,valid,ionic_liquid,无溶剂
168,Styrene oxide,"4-phenyl-1,3-dioxolan-2-one",94.0,80.0,0.20266,,tetrabutylammonium bromide,,,,,,,,,,,,,,"Reagent/catalyst, Temperature Ganina;Bondarenko;Isaeva;Kustov;Beletskaya; Russian Journal of Organic Chemistry; vol. 55; nb. 12; (2019); p. 1813 - 1820; Zh. Org. Khim.; vol. 55; nb. 12; (2019); p. 1813 - 1821",2019,valid,ionic_liquid,
169,Styrene oxide,"4-phenyl-1,3-dioxolan-2-one",94.0,50.0,0.10133,24.0,tetra-(n-butyl)ammonium iodide,,,,,,,,,,,,,,"Catalytic behavior Guo, Zhiqiang;Xu, Yuan;Chao, Jianbin;Wei, Xuehong; European Journal of Inorganic Chemistry; vol. 2020; nb. 29; (2020); p. 2835 - 2841",2020,valid,unknown,
170,Styrene oxide,"4-phenyl-1,3-dioxolan-2-one",94.0,100.0,,12.0,tetrabutylammonium bromide,,,,,,,,,,water,ethyl acetate,,,"The general procedure for the coupling reaction of styreneoxide and CO2 General procedure: In a typical reaction, CO2 (balloon) and styrene oxide (5 mmol)was mixed with rhodamine B (0.5 mmol), TBAB (0.5 mmol) in a 25 mL in a glass tubular reactor equipped with a magnetic stir bar.And then, the mix‐ ture was stirred at 100 C for 12 h. After the reaction,the mixture was diluted with H2O (10 mL), and extractedwith ethyl acetate (3x20 mL). The combined organic phases werewashed with water and brine, dried over anhydrous Na2SO4, andconcentrated in vacuo. The residue was purified by flash columnchromatograph on silica gel to afford the target product 2a. Synthesisof other compounds 2b-2o was performed by an analogousprocedure. With tetrabutylammomium bromide, rhodamine B, Time= 12h, T= 100 °C , Catalytic behavior, Reagent/catalyst, Temperature, Pressure Wu, Feng-tian; Wu, Ling; Cui, Chun-na; Tetrahedron; vol. 83; (2021)",2021,valid,ionic_liquid,water; ethyl acetate
171,Styrene oxide,"4-phenyl-1,3-dioxolan-2-one",94.0,120.0,2.00003,6.0,potassium iodide,,,,,,,,,,无溶剂,,,,"Yu, Fang-Yu;Xu, Li-Feng;Wu, An-Guo;Zhao, Man;Li, Hong-Ru;He, Liang-Nian; ChemCatChem; vol. 17; nb. 24; (2025); Art.No: e01364",2025,valid,metal_halide,无溶剂
172,Styrene oxide,"4-phenyl-1,3-dioxolan-2-one",94.6,100.0,1.20002,8.0,tetrabutylammonium bromide,,,,,,,,,,,,,,"Liu, Xiaolan;Lei, Kaiwen;Yang, Ke;Lv, Pei;Liu, Jiyong;Shen, Yudong;Xu, Wei; Inorganic Chemistry; vol. 65; nb. 2; (2026); p. 1621 - 1633",2026,valid,ionic_liquid,
174,Styrene oxide,"4-phenyl-1,3-dioxolan-2-one",93.0,85.0,1.00001,45.0,tetra-(n-butyl)ammonium iodide,,,,,,,,,,,,,,"Reagent/ catalyst Qin, Jie; Wang, Peng; Li, Qingyan; Zhang, Yong; Yuan, Dan; Yao, Yingming; Chemical Communications; vol. 50; nb. 75; (2014); p. 10952 - 10955",2014,valid,unknown,
175,Styrene oxide,"4-phenyl-1,3-dioxolan-2-one",93.0,150.0,3.00005,8.0,"2,4,6-triamino-s-triazine",,,,,,,,,,,,,,"Time Liu, Mengshuai; Liu, Bo; Shi, Lei; Wang, Fangxiao; Liang, Lin; Sun, Jianmin; RSC Advances; vol. 5; nb. 2; (2015); p. 960 - 966",2015,valid,unknown,
176,Styrene oxide,"4-phenyl-1,3-dioxolan-2-one",93.0,120.0,1.70003,9.0,sodium bromide,,,,,,,,,,,,,,"Maeda, Chihiro; Taniguchi, Tomoya; Ogawa, Kanae; Ema, Tadashi; Angewandte Chemie - International Edition; vol. 54; nb. 1; (2015); p. 134 - 138; Angew. Chem.; vol. 127; nb. 1; (2015); p. 136 - 140,5; Angewandte Chemie; vol. 127; nb. 1; (2015); p. 136 - 140,5",2015,valid,metal_halide,
177,Styrene oxide,"4-phenyl-1,3-dioxolan-2-one",93.0,90.0,1.00001,4.0,triethanolammonium iodide,,,,,,,,,,无溶剂,,,,"Green chemistry, Reagent/catalyst Kohrt, Christina; Werner, Thomas; ChemSusChem; vol. 8; nb. 12; (2015); p. 2031 - 2034",2015,valid,ionic_liquid,无溶剂
178,Styrene oxide,"4-phenyl-1,3-dioxolan-2-one",93.1,110.0,2.00003,5.0,tetra-(n-butyl)ammonium iodide,,,,,,,,,,,,,,"Peng, Jing; Yang, Hai-Jian; Wei, Zidong; Guo, Cun-Yue; RSC Advances; vol. 5; nb. 65; (2015); p. 53063 - 53072",2015,valid,unknown,
179,Styrene oxide,"4-phenyl-1,3-dioxolan-2-one",93.0,50.0,1.00001,18.0,tetra-(n-butyl)ammonium iodide,,,,,,,,,,,,,,"Martínez-Rodríguez, Luis; Otalora Garmilla, Javier; Kleij, Arjan W.; ChemSusChem; vol. 9; nb. 7; (2016); p. 749 -755",2016,valid,unknown,
